nusoc;nucon;cateco;g01co;g02co;g03co;g04co;g05co;g06co;g09co;g10co;g13co;g15co;g16co;g17co;g18co;g19co;g21co;g22co;g23co;g25co;g26co;g28co;clasco;tar6co;bomaco;fracco;acreco;mcreco;jcreco;prmaco;usagco1
62829;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;4;;0,72;A;2024;7;6;1082,28;0
62895;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,76;M;2024;7;6;1353,74;0
62896;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,76;A;2024;7;7;1278,28;0
62983;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;7;7;113,69;0
63047;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,80;M;2024;10;1;1136,44;0
63047;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;M;2024;1;18;76,35;0
63047;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;7;9;85,17;0
63079;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;7;8;436,32;0
63091;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,51;A;2024;8;10;282,82;0
63092;1;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;;1,00;M;2024;7;1;71,79;1
63115;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;7;8;308,09;0
63115;2;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;A;2024;7;26;809,20;1
63173;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,60;A;2024;7;9;307,69;0
63342;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,95;M;2024;7;11;384,07;0
63390;2;M;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;A;2024;12;12;227,46;0
63390;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;A;2024;7;7;227,49;0
63390;3;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,50;A;2024;11;5;317,01;0
63478;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;A;2024;7;13;499,78;0
63548;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;7;13;822,89;0
63586;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,68;M;2024;7;13;179,88;0
63600;1;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;3;;1,00;M;2024;7;13;79,41;0
63632;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,85;A;2024;7;12;398,68;0
63658;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;S;2024;7;12;83,96;0
63658;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;S;2024;3;2;219,31;0
63672;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,80;A;2024;7;15;1283,25;0
63783;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,76;A;2024;7;16;1038,18;0
63783;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,85;M;2024;4;7;480,25;0
63835;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;7;15;365,82;0
63926;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;M;2024;7;18;559,71;0
63965;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,68;A;2024;7;18;320,29;0
63974;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,57;A;2024;7;19;344,21;0
63979;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,60;M;2024;7;23;324,46;0
63979;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,57;M;2024;7;20;323,70;0
63993;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;9;1;118,20;3
64050;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;;0,85;A;2024;7;23;415,67;0
64083;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;S;2024;7;20;394,36;0
64083;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,90;S;2024;3;22;507,85;0
64083;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,64;S;2024;2;21;503,59;0
64098;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;M;2024;1;4;389,49;0
64148;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,68;M;2024;2;4;495,56;0
64154;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,76;M;2024;2;23;259,58;0
64248;2;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;3;;1,00;M;2024;11;13;223,35;0
64248;3;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;11;13;295,68;0
64248;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;7;21;149,88;0
64255;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;S;2024;4;4;741,54;0
64255;3;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,60;M;2024;10;20;1100,60;0
64319;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;7;21;78,43;0
64321;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,68;S;2024;7;21;360,03;0
64332;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;7;25;696,94;0
64406;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;7;22;420,41;0
64450;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,76;A;2024;8;25;231,36;0
64450;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,72;A;2024;7;22;472,22;0
64488;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,76;A;2024;3;9;896,19;0
64530;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;M;2024;7;23;281,15;0
64530;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,50;M;2024;10;6;494,13;0
64546;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;1,00;A;2024;7;23;474,61;0
64551;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;N;0,72;A;2024;7;23;440,20;0
64569;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;7;24;490,46;0
64627;3;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;12;238,41;0
64636;1;C;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;7;21;971,30;0
64645;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,54;M;2024;7;26;844,44;0
64687;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,80;M;2024;7;26;866,15;0
64779;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,95;M;2024;7;19;421,77;0
64809;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;7;27;1036,56;0
64851;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;M;2024;9;19;338,52;0
64851;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;;1,00;M;2024;7;27;79,82;0
64936;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;M;2024;7;28;304,05;0
64944;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;5;;0,50;A;2024;7;25;236,22;0
64986;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;S;2024;7;27;609,63;0
65046;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;A;2024;7;29;472,09;0
65080;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;;1,00;A;2024;7;29;1693,62;0
65092;1;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;7;1;589,55;0
65093;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;0,95;A;2024;6;29;367,69;0
65103;3;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,64;M;2024;5;18;1664,45;0
65129;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;A;2024;7;29;384,49;0
65143;3;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,64;M;2024;6;26;399,31;0
65143;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,51;M;2024;6;14;434,66;0
65159;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,54;M;2024;7;29;429,27;0
65163;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;7;30;384,34;0
65163;3;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;3;2;408,87;0
65329;1;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;A;2024;7;26;467,67;0
65374;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,64;A;2024;8;2;295,81;0
65646;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,50;A;2024;8;4;201,43;0
65655;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,76;A;2024;8;4;862,26;0
65763;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,51;M;2024;8;6;871,57;0
65833;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;M;2024;8;5;680,70;0
65836;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;A;2024;8;5;298,22;0
65856;1;M;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;3;;1,00;M;2024;8;15;258,60;0
65856;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,51;M;2024;10;29;309,70;0
65856;3;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,51;M;2024;3;26;335,66;0
65905;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,64;M;2024;8;12;703,04;0
65990;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,18;M;2024;8;6;902,34;0
65990;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;;0,95;M;2024;8;6;992,40;0
66153;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,80;A;2024;8;10;912,02;0
66153;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,60;A;2024;3;31;739,42;0
66170;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,68;M;2024;8;11;318,65;0
66233;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,52;M;2024;8;11;679,51;0
66323;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;8;11;627,06;0
66352;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,68;M;2024;8;12;799,99;0
66419;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;8;13;355,52;0
66471;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;8;13;800,72;0
66482;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;7;;0,50;S;2024;9;18;506,79;0
66538;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;N;0,50;M;2024;8;23;425,03;0
66557;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,57;M;2024;8;16;628,81;0
66561;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,60;A;2024;8;17;503,48;0
66615;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,50;M;2024;8;17;258,49;0
66664;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,57;M;2024;8;17;564,92;0
66668;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,68;M;2024;9;19;662,71;0
66668;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,68;M;2024;3;26;612,54;0
66678;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;8;20;1525,17;0
66700;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,50;S;2024;8;18;708,25;0
66703;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,60;M;2024;8;16;1010,54;0
66749;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;A;2024;8;17;402,56;0
66767;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;M;2024;8;18;588,54;0
66767;2;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2024;8;18;194,55;0
66839;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,95;M;2024;8;19;626,83;0
66964;1;C;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;8;22;1110,25;0
67044;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;8;23;287,68;0
67064;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,60;M;2024;8;24;849,43;0
67113;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,63;M;2024;8;22;395,38;0
67153;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,64;M;2024;8;27;827,98;0
67213;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;8;26;81,57;0
67275;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;1;0;1;0;3;;0,85;M;2024;8;25;503,77;0
67275;2;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2024;7;11;173,40;0
67345;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,54;M;2024;8;26;744,62;0
67409;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;;0,85;M;2024;8;26;805,68;0
67447;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;1,00;A;2024;8;29;691,20;0
67447;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,72;M;2024;3;9;1275,93;0
67504;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,54;M;2024;9;1;749,93;0
67525;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;8;29;201,03;0
67585;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,76;M;2024;8;26;448,05;0
67585;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,57;M;2024;10;1;582,42;0
67618;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;3;18;783,85;0
67644;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,50;M;2024;8;26;476,70;0
67716;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;A;2024;8;31;264,65;0
67742;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;8;29;388,00;1
67893;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;9;10;683,50;0
67893;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;10;13;378,01;0
67940;1;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;N;0,80;M;2024;10;7;71,79;0
67967;3;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,54;M;2024;3;16;238,24;0
67982;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;A;2024;9;3;411,26;0
68078;2;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;M;2024;2;17;1160,82;0
68127;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;0,95;M;2024;9;6;426,99;0
68140;1;M;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;2;;0,90;M;2024;8;18;1303,27;0
68223;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,50;A;2024;9;3;459,94;0
68251;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;1,00;A;2024;9;7;905,44;0
68269;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;10;9;546,64;0
68269;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;8;29;129,19;0
68340;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,57;M;2024;9;12;379,23;0
68373;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;9;8;504,64;0
68406;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;9;7;78,43;0
68468;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,50;M;2024;9;8;355,01;0
68486;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,68;S;2024;9;2;339,94;0
68544;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;2;;0,85;M;2024;9;8;777,15;0
68561;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,80;A;2024;9;9;1815,96;0
68563;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,56;M;2024;9;9;838,09;0
68596;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;A;2024;9;11;630,97;0
68615;1;C;1;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;;0,95;S;2024;8;31;409,27;0
68618;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;N;0,72;A;2024;9;10;958,57;0
68652;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;;0,90;S;2024;9;9;406,54;0
68692;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,76;M;2024;9;10;390,73;0
68725;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;M;2024;9;10;365,19;0
68725;3;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,50;M;2024;4;1;542,22;0
68725;2;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;M;2024;9;14;401,23;0
68725;4;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;N;0,50;M;2024;4;3;592,29;0
68737;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,85;S;2024;9;9;492,41;0
68768;1;C;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;M;2024;9;10;328,98;0
68804;1;M;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;A;2024;9;1;571,99;0
68810;1;C;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;;0,95;M;2024;9;12;819,20;0
68969;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;;1,00;M;2024;9;13;873,75;0
68969;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,60;M;2024;9;16;531,67;0
69002;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,60;M;2024;9;14;370,03;0
69006;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;M;2024;9;18;267,12;0
69183;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;9;13;455,73;0
69236;2;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0,90;M;2024;2;20;1041,71;0
69270;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;N;0,50;M;2024;9;12;559,01;0
69270;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,50;M;2024;12;3;290,12;0
69270;3;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;5;;0,50;M;2024;2;21;565,73;0
69373;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;0,50;A;2024;9;15;272,10;0
69434;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;;1,00;A;2024;9;19;373,89;0
69455;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6;;0,50;M;2024;9;19;393,97;0
69471;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;4;;0,80;A;2024;9;20;1132,82;0
69567;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;1,00;M;2024;9;21;199,19;0
69579;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;M;2024;10;13;170,56;0
69584;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;;0,90;M;2024;9;16;704,93;0
69609;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;;1,00;M;2024;9;21;370,77;0
69626;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;10;2;766,93;0
69658;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;;0,90;M;2024;5;19;412,31;0
69810;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;7;;0,50;A;2024;9;22;439,55;0
69874;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;M;2024;3;6;566,00;0
69874;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;M;2024;9;23;446,52;0
69987;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;7;;0,50;M;2024;9;24;629,58;0
69995;1;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,90;M;2024;9;29;503,36;0
69995;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;;0,72;M;2024;6;14;218,82;0
70144;1;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;N;0,60;M;2024;9;20;263,75;0
70263;2;M;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;;0,50;M;2024;2;18;424,33;0
70263;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;6;;0,50;M;2024;10;1;771,88;0
70269;1;M;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;1,00;A;2024;9;28;168,72;0
70269;2;M;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;1,00;A;2024;9;28;113,69;0
70276;1;M;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;;0,95;A;2024;9;28;1258,09;0
